user,0,1
"('tmtanalyst', 'Present')",0.2005834385722484,-0.0528204776718181
"('manualofideas', 'Present')",0.2044059060003856,0.0862104066880791
"('grantspub', 'Present')",0.2249979951466937,-0.0176784869586245
"('firstadopter', 'Present')",0.3503241018361864,-0.0424500812544794
"('activiststocks', 'Present')",0.2465325453802664,-0.0800698814001832
"('gfmag', 'Present')",0.39755126672474,0.1557045788480823
"('worldfinance', 'Present')",0.5181877641489092,0.0885265815207692
"('bbcbreaking', 'Present')",0.2820461626728804,-0.4710692718033872
"('skynews', 'Present')",0.0852980715021085,-0.3039993282753895
"('cnnbrk', 'Present')",0.2031758418016269,-0.4196776643069181
"('usatoday', 'Present')",0.0776844894431437,-0.1879718848718303
"('foxnews', 'Present')",0.0720722869642635,-0.1808591261146802
"('abc', 'Present')",0.0845491084830605,-0.287355256343429
"('fainvestors', 'Present')",0.1614028099633441,0.0286333306481208
"('wu_tang_finance', 'Present')",0.1843263577944536,-0.0823872654444191
"('deitaone', 'Present')",0.326420703166638,-0.0121885430222576
"('greatquarter', 'Present')",0.3588455241072456,-0.1026360213123546
"('reutersbiz', 'Present')",0.1710710456088978,-0.110072509547777
"('stockitchen', 'Present')",0.2443587325156646,-0.03198823581875
"('ritholtzwealth', 'Present')",0.2925664092718611,-0.0584807010498434
"('schuldensuehner', 'Present')",0.239717655295817,-0.1308230589572521
"('sjd10304', 'Present')",0.0948834221430797,-0.0566269941306736
"('the_real_fly', 'Present')",0.1496433737484431,-0.1297439013627973
"('harmongreg', 'Present')",0.1273947079651097,-0.0003534881665907
"('newsquawk', 'Present')",0.2175467675202539,-0.047126454115291
"('investorslive', 'Present')",0.1205974903582397,0.0363758850436969
"('reddogt3', 'Present')",0.1713301036925975,0.0531955647544082
"('peterschiff', 'Present')",0.3363660937838855,-0.1409750034042049
"('stlouisfed', 'Present')",0.2067763207337302,-0.0479561652402373
"('paulkrugman', 'Present')",0.1707205237847165,-0.1217126074629999
"('thestalwart', 'Present')",0.083678253514048,-0.05807493970906
"('footnoted', 'Present')",0.3096343426129991,-0.0955217531321271
"('abnormalreturns', 'Present')",0.1989367131188356,-0.0101352023885348
"('ianbremmer', 'Present')",0.1282417283532627,-0.0730275595245685
"('tylercowen', 'Present')",0.2197507869216332,-0.05358539967206
"('dealbook', 'Present')",0.208102876019757,-0.1199159431037891
"('calculatedrisk', 'Present')",0.6220713434663627,-0.0034779642762088
"('matt_levine', 'Present')",0.1857013292725054,-0.0455198388078173
"('noahpinion', 'Present')",0.0578577541871447,-0.0889388154118212
"('soberlook', 'Present')",0.4858770581343725,-0.1311859524548451
"('advisorhubinc', 'Present')",0.4219511472452278,-0.2391302022371365
"('timmerfidelity', 'Present')",0.2795723309662674,0.0325661048759297
