prediction_day,5_min_macro,abc,abnormalreturns,activistshorts,activiststocks,advisorhubinc,alderlaneeggs,allstarcharts,barbariancap,bbcbreaking,benzinga,bespokeinvest,bluegrasscap,breakingviews,breakoutstocks,brunicharting,business,calculatedrisk,callum_thomas,charliebilello,chicagostock,chitownba,cnbc,cnbcnow,cnnbrk,danzanger,davidschawel,dcdaytrader,dealbook,deitaone,dkellercmt,fainvestors,fattailcapital,financialnews,firstadopter,footnoted,foxnews,ft,ftfinancenews,fundiescapital,fundylongshort,gfmag,grantspub,greatquarter,harmongreg,hedgefundinvest,herbgreenberg,hmeisler,ianbremmer,ibdinvestors,iimag,incredibletrade,investorslive,ivanthek,jasonleavitt,jimcramer,joelkruger,john_hempton,johnscharts,justinwolfers,keithmccullough,kerrisdalecap,lizannsonders,lmt978,manualofideas,mark_dow,markarbeter,marketclub,marketfolly,markets,marketwatch,markflowchatter,markyusko,matt_levine,michaelbatnick,mjmauboussin,modestproposal1,muddywatersre,newsquawk,noahpinion,nypostbiz,nytimesbusiness,optionshawk,paulkrugman,peterlbrandt,peterschiff,profgalloway,qtrresearch,reddogt3,reutersbiz,ritholtz,ritholtzwealth,robintheblack,ryandetrick,schuldensuehner,sjd10304,sjosephburns,skynews,soberlook,spdjindices,steve_hanke,stlouisfed,stockcats,stockitchen,stocktwits,stockwinnerscom,super_trades,the_real_fly,thebubblebubble,thesquaremile,thestalwart,timmerfidelity,tmfjmo,tmtanalyst,topdowncharts,truthgundlach,tylercowen,usatoday,usatodaymoney,valuewalk,wallstcynic,worldfinance,wsj,wsjmarkets,wu_tang_finance,zerohedge,y
2019-12-09,,0.5808324385333333,,,,,,-0.219479757,,,0.19039721999999998,0.178058539,-0.028796988,,,-0.08684922,0.1992194875,,0.317031626,0.24425248,,,-0.1470743102,,-0.49746892,,0.14235243,,,,0.80799556,,,,,,,-0.083498973,-0.18019572,,,,,,,,,0.16144559,0.33617645,-0.413486475,,-0.20486245266666667,0.021932269,-0.2999615555,-0.016387388,0.016751825366666667,,,-0.0319410106,,,,,0.6993119750000001,,-0.4679158,,,,,0.1155692471111111,,,,,0.019158589,0.087464824,,,,,-0.1276211808173913,0.20354941499999998,,,,0.11678157666666666,,0.1380985875,0.8510085,0.47753608,-0.9222379,,,0.80884576,,-0.047884313500000025,-0.852844906,,,,,,,,,,0.8888519,,,-0.06123045342857143,0.20248462,0.012409981,,,,,-0.25493834,0.04674322228571427,,,,0.074658592875,,,-0.457815445,0.0
2019-12-10,,-0.91120213,0.06023167,,,,,0.023898957,,,,0.38557625,-0.8783926,,,,-0.012823677000000014,,,0.82841,,,-0.18344559670588237,,,,0.113433704,,,,-0.42634876866666666,,,,,,,,,,,,,,,,,,,0.17317005,,,,,,,,,-0.002456475,,,,,,,-0.49934942,,,,-0.32553008,-0.46406096,,,,,,-0.6762986,,,-0.012084618,,-0.7482115674484615,0.000980474,,,,,,0.007427625000000001,-0.87790597,,,0.017801158,,-0.53409624,-0.93189627,,-0.638039607857143,,0.5258636,,,,,-0.9297776,,,0.8675162,,,,,,,,,,-0.65906358,-0.0069537719999999996,,,,-0.65024483,-0.9578701,,-0.14368383999999998,0.0
2019-12-11,,-0.8552379,,,,,-0.08806595,-0.00788285775,,,-0.85697985,0.03796661,,,,-0.07553969,-0.10475459557894738,,,,,,-0.249314953,,,,,,,,,,,,,,,-0.8095483,,,,,,,,,,0.0013532339999999992,,,,,,0.0113373795,,0.9066853,,,0.06179979,,,,-0.83474004,0.919065,,-0.72792757,,,,-0.08406384,-0.21776612499999998,,,,,,0.4592608,,,,,0.065270695034,,,,,0.0164634695,,,-0.96157223,,-0.025521867500000003,,,0.7024784,,,-0.501719543125,,,,,,,0.0345723385,,,-0.07324784733333334,,,-0.34453108666666665,,,,,,,,0.291316708,,,,-0.29634180200000004,0.10713351,,0.93211067,1.0
2019-12-12,,0.90841467,,,,,,0.005743727,0.02409115,,0.050203532,,,,,0.06822835,-0.005548039444444436,,,0.20601641999999998,,,-0.22891833644444443,-0.25523455500000003,,,,,,,,,0.16183959,,,,,,,,,,,,,,-0.08121153,-0.03227314,,0.05006127,,-0.95081663,,-0.042845365,0.12842004,,,,-0.00074438564,,,,,0.8006323,,-0.052581925,,,,,0.0734066106,,,,,,,,,-0.3313679,,-0.1354591635,,,-0.0147428125,-0.47697574,0.17244908,,-0.02623331375,0.05260845000000003,,-0.009667238,,,0.3207001,0.75492483,,0.0095823044,,,,,,,,,,0.42126325249999996,,,0.54994094,-0.2352555,,,,,,0.091553,0.5499619933333333,,,,0.043883838,0.8749548,,,1.0
2019-12-13,,,0.030068105,,,,,,0.076155506,,,0.46485126,,,,,0.024170564833333325,,,-0.09568918653333335,,,0.10641597881818181,-0.95845667,,,,,-0.1292071,,-0.051318345000000015,,,,,,,0.09143041,,,,,,,,,,,0.042028118,0.5812971833333334,,,0.07728519,-0.024541706,,0.8011092,,-0.261930498,,,-0.11792678,,0.8381651800000001,0.0126789133333333,,,,,,0.176008665,-0.05467051333333334,,,,,,0.04247657,,,,,-0.28994534,-0.10529561999999999,,,,-0.09711675,-0.111148593,0.033697695,,,0.06855227875,0.030586532666666666,-0.945084,-0.6164543,,-0.9515094,0.009711340250000002,,0.07614519,,,-0.9549853,,0.0018229783,,,0.7365538,,,0.42447619200000003,,,,,,,,-0.5577314816666666,,,,-0.38264097760000004,-0.88824594,,,1.0
2019-12-16,,-0.120728314,0.027301826,,,,,,-0.6596205,,0.039190445,-0.0920669325,,,,,-0.6369902719,,0.3348106317777778,0.93098795,,,-0.04519464532272727,-0.9624121,,,,,,,-0.41990598749999997,,,,0.044722088,,,-0.54426816,,,,,,,0.53141217,,,0.6524126,,0.05447956666666668,,-0.236237633,,-0.42989257599999997,,,,,-0.88775754,,0.41164597700000005,,,,,,,,,,0.115365641,,,,,,,,,,,-0.18366020449999998,0.0416782815,,,,0.04395028,0.9165587,0.06434317375,0.1325634,0.077091701,0.057142064,0.03697922,,0.04959990666666666,-0.4879681,0.07043661425,-0.50666547,,,,,,,,,,,,,,,,,,,,,-0.1358440342857143,,,,0.30850006750000003,,,0.5625361375,1.0
2019-12-17,,,,,,,,,0.26032737,,,-0.420953405,,-0.77196145,,,-0.8575573233333333,,,,,,0.058680487272727275,-0.90070611,-0.9445562,,,,,,0.32928028000000004,,,,,,,,,,,,,,,,,0.05631683,,0.029087895000000002,,0.8193163,,-0.09489244,,-0.01279591,,,,,,,0.8432237,,,0.64453346,,,,-0.86633885,-0.5622598679999999,,,,0.9172489,,,,,,,-0.3312492902,0.3950079275,,,,0.23273085,,0.15370565233333333,-0.9353782,0.17807597,,0.017801158,0.36551738,,0.17079992,0.7165273,-0.8334794666666667,,,,0.0103682205,0.189184325,,0.8856311,,,,,,,,,,,,,0.0318122025,0.36402698,,,,-0.42769396000000004,,,-0.10692548750000001,0.0
2019-12-18,,-0.48721623,,,,,,0.0203801245,-0.08974482,,-0.96089834,0.21909307,,0.0028197616,-0.27101085,,0.054875153333333336,,,,,,0.03658175485714286,,,,0.48589335499999997,,,,0.3670607375,,,,-0.93353397,,,-0.92375016,,,,,,,,,,0.06948221524999998,,0.053734623,,0.28179876666666664,,-0.013162281,-0.1779921,,,,,,,,0.30952458000000005,0.0043528937,,0.08164706,,,,-0.089988175,-0.040266949999999996,0.88718367,,,,,0.13815350499999998,,0.7374759,-0.091623306,,-0.61932094,-0.892622,,,,,-0.071796805,0.132089276,-0.9353782,,-0.03591927,,0.18811688066666668,,,-0.14720729,,,,,,,,,,,,,,,-0.05532900000000002,,,,,,,-0.022282902,,,,0.17466483422,,,0.08979136999999998,0.0
2019-12-19,,-0.8568627,,,,,,,,,,-0.408109595,,-0.95329434,,,0.7513518333333334,,,,,,-0.055519040000000006,,,,,,,,,,,,,,,0.018168425,,,,,,,0.15226449,,,-0.1958211025,,0.321053386,,0.026495680999999997,0.024446918,-0.04365016,,,,,,,-0.96743697,,,,,,,,,,-0.36429456763333334,,-0.42359972,,,,0.023998905,,,-0.13146532,,0.16724463199999998,0.11509831,,,,,,0.2386223633333333,,,,,,0.9236433,-0.13904038,0.07987818,0.8492379,,,,,,,,,,,,,,,,,,,,,0.11845936,,0.022205174,,0.0131538715,-0.9047807,,,1.0
2019-12-20,,0.8275915,,,,,,-0.369408035,,,,-0.013456339999999992,,0.023370037,,,0.12284707418181817,,,,,,0.018144601250000003,,,,,,-0.24676409600000002,,0.07114077,,-0.012961194,0.14009683,,,,-0.83518255,,-0.023436522,,,,,0.040982366,,,,,-0.030441426,,0.0007027025000000062,,,,,,,0.47674453,,,,,,,,,,,0.372726905,0.1255858322,,0.24372369,,-0.8015104,,0.9123118,,0.5909406,0.2176908,,-0.1740618635,0.1314430165,,,,,,0.039592813,,,0.07055728,,,,0.15328933,,-0.027554268666666642,,0.04968982,,,,,,,,,,,-0.040733397,-0.07009044,,,,,,,0.6080099,0.027922148,,,0.24207706666666665,0.9302808,,0.21392889999999998,0.0
2019-12-23,,-0.9338969,,,,,,-0.839858,,,0.096233934,-0.16237730666666667,,-0.885914,,,0.030053325077419344,,0.1179139355,0.52961079,,,0.09024733952272727,,,0.48745525,,,,,0.131507015,,,,0.019878145,,,-0.09432770000000001,,,,,,,,,,-0.1477036895,,,,,,0.012843706,0.031716983666666664,,,,0.025321774,,0.13774681433333333,,,0.8327066,,0.77680373,,,,0.08471384266666664,-0.04316943263636363,,-0.18868186333333328,,,,-0.07032904,,,,,-0.6799363782380953,0.11161803149999999,,0.043091774,,-0.164448096,0.01109001399,0.22400398166666666,,-0.21194175,-0.771457,,0.024852499666666656,0.15516665500000001,-0.12534290316666666,,,,,,,,,-0.06383299,,,,,,0.05844719933333333,0.8404515,0.21167696,,,,,0.06048171150000001,-0.028617075555555555,,,,-0.29496150507142854,0.5143027,,-0.38853532,0.0
2019-12-24,,-0.6364445,,,,,,-0.1852183109,,,,-0.04830420260000001,,,-0.27101085,,0.3363673333333333,,,0.4569231385,,,-0.22528069666666664,-0.9638924,,0.9318514,-0.16437796,,,,,,,,,,,,,,,,,,,,,0.8199307,,,,-0.42489558,,-0.07983926,,,,,-0.003614823375,,,,,,,,,,,,-0.21345695239999998,,,,0.83580476,,,,,,,-0.91701984,0.0189009485,,,,,,-0.27101184533333333,-0.4420666,,0.022231251,0.018776521,0.9092829,,,,,,,,,,,,,,,,,0.22582851866666664,-0.6037562,,,,,,-0.0093535425,-0.0063518166666666626,,,,0.01824444,0.39800370999999996,,-0.571536615,0.0
2019-12-25,,,,,,,,,,,0.1664563,,,,,,-0.32508967600000005,,,,,,0.10705184279999999,,,,,,,,0.54569906,,,,,,,,,,,,,0.25522768,,,,,,,,,,,,,,,,,,,,0.8015845,,,,,,,,,,,,,,,,,,,,0.023068756,,,,,0.36580153200000004,-0.10770935,,-0.017741445,0.03697922,,,,,0.04537016,,,,,,,,,,,,,,,0.3375913016666667,,,,,-0.36736786499999996,0.10543886,,-0.32218277,,-0.42747329424999997,,,-0.051748127,
2019-12-26,,,,,,,,-0.28190311533333334,,,-0.7993823,-0.95215416,,,,,0.626293,,,,,,0.14333394775,,,,,,,,,,,,,,,0.16134109,,,,,,,,,,,,,,0.009551182,,-0.05293056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021248288,,,0.78417075,,,0.22891546000000002,,,,,0.9062574,,,,0.4397613,,,,,,,,,,,,,,,,,,,,-0.109355204,,,,,-0.453608725,,,0.047705263,1.0
2019-12-27,,-0.889661,-0.3388183,,,,,0.02428433,,,-0.10709279999999999,0.2958753625,,,,,0.4370443,0.87825805,,,,,0.1677333767142857,,,0.9095824,-0.014385633,,-0.89839303,,0.25321195,,,,,,,0.120919764,,,,,,,0.5305068543333333,,,,,0.64832467,,,0.03195399,-0.1131777485,,,,,-0.152519911,,,,,,,,,0.110685736,,0.33684626500000003,0.2709890565,,,,,,,,,,,-0.36760068246666666,0.50975933,,,,,,0.29211545133333333,0.9237449,-0.07638548,,,,0.9026581199999999,0.49553776,,-0.27542179,,,,,0.10873733,,0.9020745,,,,,,,,,,,,,,0.3282879291428572,,0.017340926,,0.40982359,-0.7945646,,-0.1328706898,0.0
2019-12-30,,-0.403847773,-0.58111244,,,,0.24858138,0.06543229,,,,,,,,,-0.4870211987692308,,0.011906839374999992,-0.15166030339999997,,,-0.07410382015294119,,,0.9125281,0.006523013,,0.6367966217500001,,-0.30607533,,,,0.16397443,,,,,,,,,,0.046625104,,,,,-0.15170466999999999,,,0.0502186605,,,,,-0.5061755,-0.88014895,,,,,,,,,,,-0.8091567,-0.2631883621666667,,,,,,,,,0.06841405,,0.31803687420000004,0.10705828,,,,0.039342757,,-0.06608913636666666,0.23002686079999995,,-0.40137600700000003,,,-0.13412185075,-0.132218925,0.03263984,,,,-0.6888705,,0.10344384,,,,,0.020114442,,,-0.105198448,0.9282047,,,,,,0.017656226,0.11260611975,,,,-0.4297484053166667,0.9259618,,-0.2607005475,0.0
2019-12-31,,,,,,,,0.027815757,,,0.031070965,0.050236292,,,,,0.28146899999999997,0.9088057,,,,,-0.0240821599,,,,,,,,-0.131819075,,,,,,,0.0059972927,,,,,,0.425709041,-0.055767674,,,,,-0.48230274333333334,,,,0.024910966,-0.085339144,,,,0.11997113333333333,,0.012497107,,,,,,,,,0.84829657,0.105564485,,,,,,,,,,,0.10611977250000001,0.034969623,,,,,,-0.014031279666666665,-0.7655579,,,0.03697922,0.6919465,-0.0034677219,0.015298140449999999,0.3566783713333333,,,,,,,,,,,,,,,,,,,,,,-0.014080637500000001,,0.007195741,,0.09249139,,,0.93420583,1.0
2020-01-01,,,,,,,,0.069677405,0.03374165,,0.26341571,,,,-0.2092155,,0.84270614,,,0.927130385,,,-0.00640322570769231,-0.027229434999999996,,,,,,,-0.77085865,,,,,,,0.122337416,,,,,,,,,,,,0.03264727,,,,,,,,,,,,,,,,,,,,,0.16814754233333332,,,,,,,,,,,,0.024294388,,,,,,,0.86337847,,,0.03697922,,0.782467,-0.11271935766666667,-0.020676803,,,0.8564548,,,,,,,,,,,0.030391049,,,,,,,,0.92610526,0.007335862,,,-0.050624933,-0.048521537,,,
2020-01-02,,-0.9421034,,,,,,0.5373406,,,-0.191663133,0.86583513,,,,,0.21609777680000003,,0.046010517,,,,0.24774009616666667,,,,,,,,,,,,,,,0.50396489,,,,,,-0.042433478,,,,,,0.797029,,0.92516094,,,,,,,,,,,-0.3095915,,,,,,,0.77997565,0.65598723,,,,,,,,,,,0.07970391,,,,,,,0.5475161500000001,,,,,-0.30520796333333333,0.009696744,-0.78512824,,,,0.5098579,,,,,0.40434945,,,,,,,,,,,,,0.786165,,-0.033392258,,,-0.22723224,,,0.035226658,1.0
2020-01-03,,0.52677655,,,,,,-0.20742804909999998,-0.023598738,,-0.03410992,0.4839029625,,,-0.27101085,,-0.08458091449999998,,,0.25689259,,,-0.3647860804285714,-0.9251765466666666,,,,,,,,,,,,,,,,,,,,,0.16128558,,,-0.07861770642727273,-0.0034126341,-0.49377897,,,,0.033625405,-0.053754352,,,,-0.004564887,,,,,,,-0.32821217,,,,0.06428762285714287,0.15067021783333331,,,,,,0.11591985200000002,,,,,0.28398808366666667,0.56956303,,,-0.93484807,,-0.033653073,-0.113584655,,,,0.034964077,0.45123622999999996,0.036319729999999995,0.037888635,,,,,,,,,-0.04111938333333335,,,-0.3822839,,,0.12541329066666665,,,,,,,0.15500433733333333,0.143552795,,,,0.17896869999999998,,,0.9112829,1.0
2020-01-06,,-0.72657675,,,,,,,0.0085400373,,,0.2190812,,,,,0.01859446733333334,,0.1861177272,,,,-0.010910851325925928,,,0.85325414,0.5088055149999999,,,,,,,,0.294819575,,,,,,,-0.19448316,,,0.0011300351,,,-0.4390972205,,0.47259265,,,,0.18995564,,,,-0.96342665,0.0102029142,,,,0.020746045,0.15221443633333334,,,,,,-0.00752350335,-0.2524441,,,,,,-0.3400261,,,-0.012710962,,-0.049296422500000006,-0.3522183616666667,,,,,,0.163851554,,0.07619713,0.012083646,,,0.06904077,-0.9435614,-0.02478339133333333,0.06724413574999999,,0.42170756,,,,,-0.31376998999999994,,,0.23435047,,,0.19740114,,,,,,,0.0021109022,-0.021768056714285715,,-0.261142,,-0.15466010857142856,0.0055055755,,0.8110661,1.0
2020-01-07,,,,,,,,0.5038918,,,,-0.345464851,,-0.18696836,,0.013231877,-0.183455409,,,-0.008764036,,,0.247121765,,,,0.15597726,,,,,,,,,,,,,,,,,,,,,-0.31492286249999996,0.037035093,,,,,,,0.09742615,,,,,,,,0.33394699925,,,,,,-0.562585085,-0.019862610000000003,,,,,,,,,-0.0018488038,,-0.35312377500000003,0.456453565,0.008365672333333333,,,,,0.192790814,,,,,-0.27983464666666663,0.7935313,,,,,,,,,,-0.021815505,,,,,,0.8241121,-0.019315533,,,,,,0.08909895,0.037656996,0.5889155,,,0.17851094166666667,-0.26554862333333334,,-0.1806481,0.0
2020-01-08,,-0.14912802,,,,,,-0.258487798,,,-0.81423813,0.7438867,,,,,0.023558999999999997,,-0.7520059,,,,-0.17039361906666667,-0.4516060733333333,,,,,-0.6675785,,,,,,0.05392708,,,-0.9016504,,,,,,,0.82510906,,,-0.07917142,,0.023011655,,,,0.27125555,,-0.5119435999999999,,,0.3155829,,,,,0.481529953,,,,,,0.352446525,-0.19699672416666666,,-0.5534931,,-0.012962915,,-0.068125425,,0.03188265,-0.9260675,,-0.5269596818846154,0.02220097,,,,-0.17750067,-0.346007485,0.58120745,-0.7841662,,0.108693376,-0.03256286875,0.051151056,,,-0.16161954,,,0.6938602,,,,,0.4740585133333333,,,,,,-0.16637856,,,,,,,-0.8776882500000001,-0.17661477555555555,-0.05387025,,,-0.4432731083333333,-0.11898733999999998,,,1.0
2020-01-09,,0.017231338,,,,,0.024697447,0.1818880385,,,0.017434098,,,,,0.39674255750000004,-0.12703355533333335,,,0.12640305,,,0.06414484361904761,-0.60349883,-0.17539556,,,,,,-0.39085672499999996,0.0065969415,,,,,,,,,,,,,,,,-0.309584865,-0.32039824,0.047214918,,0.7428146,,,,0.2081636,,,0.03534284065,,0.16695876,,,0.15338844,,,,,,-0.95068216,-0.11906680348000001,0.30610633,,,0.14813313,,,,,-0.007967779,,-0.396579341,0.10739393,,,,,,0.5496593085714286,-0.63510287,-0.71668011,,0.021339271,0.91088307,-0.8921929,,-0.011561386,-0.7438141,,,,,,,-0.23024119,,,,,,-0.10595059833333335,,0.15958679,,,,,0.050041858999999994,0.16359197,,,,-0.005924128,,,0.88015616,1.0
2020-01-10,,0.017231338,,,,,,-0.401144905,,,,0.18216464799999998,,0.7434213,,,0.09414903833333332,,,0.314881148,,,0.07943904417647059,-0.21642818999999996,,,,,,,-0.416161525,,,,-0.92236024,,,0.33538637,,,,,,,,,,-0.7921222,,0.28292552,,0.08780163,,-0.3171456753333333,,0.16691379,-0.53174365,,0.09366711,,0.6472407,,-0.512000045,0.05076985786666668,,,,,,-0.383712205,0.4269796443333333,,,,-0.48010582685000003,,-0.014876895,,,-0.18422079,,-0.56946788675,0.6297190925,,,,0.06983925,0.032573998,0.4060045933333334,,,0.020034682,-0.019631023,,,0.067689896,-0.21275479,,,0.25591093,,,0.095419645,,0.28553236,,,,,,,0.39888052500000004,0.0413178,,,,,-0.585749,-0.04931771,,,,0.12692202185,0.27666295,,0.3773354,0.0
2020-01-13,,-0.609803545,,,,,-0.05771479,0.141257597425,,,,-0.020153705999999997,,,-0.2092155,-0.6932394,-0.39611416584615383,,-0.06014008388888887,,,,-0.011451414794736834,-0.960252,,0.62426096,0.4993286,,-0.8099595,,-0.025904638333333337,,,,-0.9551965,,,,,,,,,0.082055904,,,,-0.216075733,-0.42949918,,,-0.86081365,,-0.0548209535,,,,,0.69683677,,,,,0.055655890000000006,,,,0.13832258,,-0.1008372775,-0.19656333975,,,,,,,,,-0.32472795,,-0.43183881928571427,-0.006039545799999999,,,0.8173499,,-0.28697678649999997,0.0569024246,,-0.046615995,0.2221465205,0.017801158,0.71626323,0.8822129,-0.11458640354,-0.0410824985,0.10609037,,,-0.61599374,,,,0.40030396,,,,,,0.102692632,-0.06112939,,,,,,,-0.17476363,,,,-0.03139783821666666,0.90263975,,0.1639249425,1.0
2020-01-14,,,,,,,-0.024540955,,,,-0.448207724,0.20094533466666667,,0.444760485,,,-0.12841651846666666,,,,,,0.0017532885833333397,0.07481393,-0.89392406,0.7187345,,,-0.48445734,,,,,0.12551117,-0.96745545,,,-0.023799498,,,,,,,0.43431521,,,0.015496153999999998,,0.2858054,,0.22770997556366668,,,-0.02499887,,,,,,,,0.0047792975000000015,,,,,,,-0.247087646,0.004533430000000013,,,,,,,,,,,-0.43512265699999997,0.010676779,,,,,,0.003504152500000003,-0.63377252,,,0.013513587,0.13020948,0.038854524,,0.2842544633333333,-0.56621181,,0.7830352,,,,,-0.15076,,,0.01446305015,,,-0.041379184,,,,,,,-0.897755225,-0.484462788,,,,-0.23737097,0.08243226549999999,,0.2518715,0.0
2020-01-15,,-0.7382952,,,,,,0.028503276,,,-0.04885004999999998,-0.5610054833333333,,-0.7483095,,,-0.23214469799999998,,,0.15757331,,0.2983963,-0.15551183705882354,-0.399738524,,,,,,,,,,,,,,-0.136019515675,,,,,,,,,,,,0.007016292600000015,,0.091802455,,-0.018186525,,,,,0.050025396,,,,,,,,,,,0.836351,0.2275112853,,,,,,,,,,,-0.34310823817499997,0.030221685499999998,,,,0.045059398,0.8405451,-0.21009433,0.5890533,,,,-0.8979302866666666,,,-0.09536204,-0.2127746425,,,,,-0.19113904,,-0.9402225,,,,,,0.23905554,,-0.13002211,,0.43357626,,,,-0.45308533375,,,,0.3961485208,0.03720596,,-0.8329985,1.0
2020-01-16,,0.04121702,,,,,,,,,,0.28140926666666666,,,,,-0.16989865399999998,,,,,,0.06007780072222221,-0.9472005,,,,,,,0.063404836,,,,,,,-0.23343378,,,,,,,,,,-0.1792655833333333,,0.6108950725,,-0.85334915,,,,0.057804115,,,0.127395949,,0.023838935,,-0.10170553266666667,0.1617854025,,0.9369674,,,,,0.268639789,,,,-0.31473732,,,,,,,-0.341209110175,0.024306159999999993,,,,,-0.2567059,-0.2550807586666667,0.5132940166666667,-0.108886965,,,-0.7348527,,0.06273473866666666,,-0.20022774,,0.16850483,,,,,0.24232399,,,0.8575237,,-0.004063111,0.7566591,,,,,,,0.9272999,-0.29346743,,,,-0.14835003,,,0.813563,1.0
2020-01-17,,,,,,,,0.0037533082,,,,0.28071096500000003,,-0.9356733,,,-0.153769743375,,,-0.8815521,,,-0.17482665782692308,,0.87680715,,,,0.4850130885,,-0.28458392000000005,,,,,,,-0.057923579999999995,,,,,,,-0.0058763474,,,-0.2643431555,,0.4470943625,,,,,,0.2626375325,,,-0.02743284,,,,0.33662823,0.009836588,,,0.010019110500000001,,,,0.15275427285714285,,,,,,,,,-0.8089606,,0.099416269,0.4934118066666667,,,,-0.7239426,,0.1748032728,0.056255827700000004,,0.04200971,,0.0623976875,0.09321078666666667,-0.31920185500000003,,0.094120075,,0.16590695,,,0.063803763,,0.4000026323333333,,,0.9069961,,,,,,,,,,-0.85282344,0.6886556,,,,0.20760474642857144,0.84347135,,0.32964818250000005,1.0
2020-01-20,,,-0.0063028224,,,,,-0.14503133299999998,,,,-0.10204599642857144,,-0.33520877,,0.36646319766666663,-0.1771311791764706,,-0.05326700866666668,0.08948277666666667,,,0.014640721090476195,-0.9252119000000001,,,0.9180822,,,,0.23323934,,,,,,,-0.02847654,,,,,,,,,,-0.10599874333333333,0.11568336,0.8298305300000001,,0.008438172666666667,0.4056042,-0.29611565500000003,,0.11684387,,,,,,,,-0.04342069745,,,,,,0.02937999,0.015137661,,,,0.0051326603,,,,,-0.031203259,,0.007514258181818189,0.16734158666666665,,,,-0.27102894,0.02037258,0.0371023614,-0.3193800875,,,0.03697922,-0.160057967,,0.14637063,0.039627858,-0.23380132333333334,,,,,,,0.13435951,,,,,,-0.1633833,0.0065536797,0.04418496,,0.8691063,,,-0.24037047,-0.4307226375,,,,-0.23288751200000002,0.15382093,,-0.1835279788,
2020-01-21,,0.43931496,,,,,,0.04884473,,,0.0796031685,0.251784185,,,,,-0.27172856875,,-0.007879626,0.095128685,,,-0.14622245833333333,,,,,,,,,,,,,,,-0.18966745,,,,,,0.44278875,0.072971664,,,,,,,,,,,,,,-0.007925425,,,,,0.53499025,,,,,,0.12489330749999997,-0.3226914345,,,,0.665823815,,,,,,,-0.8634439,,,,,0.01930646,,0.0353600085,-0.9311647,,0.63447964,,0.15215206,,,0.12740913,0.06433699825555554,,0.755049,,,-0.9299279,,-0.9370873,,,-0.8471568,,,0.015140358,,,,,,,,,-0.024121284,,,0.025698576666666684,,,,0.0
2020-01-22,,-0.82080697,,,,,,,,,0.11987164,,,,,-0.0770155,0.07969466316666667,,,,,,-0.038795513330769235,,,,,,,,-0.21723519,,,,0.044756886,,,-0.137768527,0.037007622,,,,,,,,,,,,,,,,,,,,,,,,-0.963738,,,,,,,0.50677484925,-0.15404579499999999,,,,,,-0.27732583666666666,,-0.90723276,,,-0.058448086999999996,0.6220453246666667,,,,-0.0256566219,-0.6255334,-0.188752298,-0.213684952,,0.027036013,,0.10304007,-0.7300703,0.4663204,,,,,,0.040930826,,,0.30341676,,,,-0.2505146306666666,,-0.05290524,,,,-0.9207515,,,-0.041702487,,0.93189585,0.917174,,-0.574848025,0.447576835,,,0.0
2020-01-23,,-0.7944848,,,,,,0.0124506215,,,0.13514276,-0.06791130000000001,,,,,0.17210952235294116,,,0.90105945,0.44100654,,-0.06254186889473684,,-0.78189427,0.62426096,,,,,0.15887223,,0.04731737,,,,,-0.43162083415,,,,,,,0.5315591,,,0.037991187,,0.383307695,,0.07607695099999999,-0.32610068,0.804007,,,,,0.09892851,,,,-0.57436204,0.04199361,,,,,,0.30424196,-0.10732981666666667,,-0.4348588848,,0.43419725,,-0.05848428,,0.05403122,,,-0.38562428000000004,0.268376875,,,,0.0011355163333333339,,0.03730237000000003,0.290628695,,-0.009027818,,,,-0.155438,,,,0.1457255,,,,,-0.4746994185,,,,-0.31389938,,0.03350795266666667,,0.013010914999999998,,,,,,,-0.94530326,0.038611095,,0.034709650000000036,-0.61051667,,-0.5208156733333333,1.0
2020-01-24,,0.058062457,,,,,,,,,,,,-0.25256145,,-0.024597606,-0.5805964150714286,,,-0.45355874175,,,-0.14077421818181818,0.7547263,-0.8713208,,,,,,-0.46625453,,0.017047811,,,,,-0.49159757800000004,,,,,,,,,,-0.15099401499999998,,,,,,,,-0.07943189,,,,,0.5184973,,0.91674286,,,,,,,-0.0041892827,0.07249668599999999,0.5166971,,,,,0.0062206592,,-0.026592508,,,,0.18019788,,,,0.2352317025,,0.773150885,-0.38766744000000003,,,0.03697922,0.55272967,0.072144268,,,-0.73456329,,-0.05295037,,,,,0.29810438,,,,-0.16704813,,0.062517488,,,0.0036389716,,,,,,,,,0.05413196525,-0.6009676333333334,,0.17144436,0.0
